"video_id","name","url","aspect_ratio","downloaded_time"
"184038092473572","184038092473572_video.mp4","igs/video/184038092473572_video.mp4",NULL,"2019-12-17 14:30:21"
"184118519178801","184118519178801_video.mp4","fb/creatives/video/184118519178801_video.mp4",NULL,"2019-11-20 23:09:37"
"184532309019676","184532309019676_video.mp4","igs/video/184532309019676_video.mp4",NULL,"2019-12-18 01:25:07"
"184535222352718","184535222352718_video.mp4","igs/video/184535222352718_video.mp4",NULL,"2019-12-18 01:25:00"
"184536245685949","184536245685949_video.mp4","igs/video/184536245685949_video.mp4",NULL,"2019-12-18 01:25:04"
"185833018967110","185833018967110_video.mp4","fb/creatives/video/185833018967110_video.mp4",NULL,"2019-11-20 23:09:10"
"187205295528019","187205295528019_video.mp4","fb/creatives/video/187205295528019_video.mp4",NULL,"2019-11-20 23:11:29"
"187407025491436","187407025491436_video.mp4","fb/creative/video/187407025491436_video.mp4",NULL,"2019-11-21 13:33:02"
"187407918824680","187407918824680_video.mp4","fb/creative/video/187407918824680_video.mp4",NULL,"2019-11-21 13:21:25"
"187407922158013","187407922158013_video.mp4","fb/creative/video/187407922158013_video.mp4",NULL,"2019-11-21 13:44:21"
"188122601993980","188122601993980_video.mp4","igs/video/188122601993980_video.mp4",NULL,"2019-12-18 03:16:31"
"188123728660534","188123728660534_video.mp4","igs/video/188123728660534_video.mp4",NULL,"2019-12-18 03:16:27"
"189170505306224","189170505306224_video.mp4","fb/creatives/video/189170505306224_video.mp4",NULL,"2019-11-19 19:04:58"
"189183951964884","189183951964884_video.mp4","igs/video/189183951964884_video.mp4",NULL,"2019-12-17 21:19:38"
"192085851707121","192085851707121_video.mp4","igs/video/192085851707121_video.mp4",NULL,"2019-12-17 14:30:25"
"194511878114284","194511878114284_video.mp4","fb/creative/video/194511878114284_video.mp4",NULL,"2019-11-21 13:44:19"
"194512521447553","194512521447553_video.mp4","fb/creative/video/194512521447553_video.mp4",NULL,"2019-11-21 13:33:00"
"194512564780882","194512564780882_video.mp4","fb/creative/video/194512564780882_video.mp4",NULL,"2019-11-21 18:38:53"
"195421051390627","195421051390627_video.mp4","fb/creatives/video/195421051390627_video.mp4",NULL,"2019-11-20 00:29:22"
"196005634666786","196005634666786_video.mp4","fb/creatives/video/196005634666786_video.mp4",NULL,"2019-11-20 04:10:36"
"197798001101186","197798001101186_video.mp4","fb/creatives/video/197798001101186_video.mp4",NULL,"2019-11-19 16:10:03"
"197799364434383","197799364434383_video.mp4","fb/creatives/video/197799364434383_video.mp4",NULL,"2019-11-19 16:10:08"
"198437620703844","198437620703844_video.mp4","fb/creative/video/198437620703844_video.mp4",NULL,"2019-11-21 17:46:08"
"198619824277591","198619824277591_video.mp4","igs/video/198619824277591_video.mp4",NULL,"2019-12-17 18:07:48"
"198620927610814","198620927610814_video.mp4","igs/video/198620927610814_video.mp4",NULL,"2019-12-17 18:07:45"
"198622067610700","198622067610700_video.mp4","igs/video/198622067610700_video.mp4",NULL,"2019-12-17 18:07:42"
"198624717610435","198624717610435_video.mp4","igs/video/198624717610435_video.mp4",NULL,"2019-12-17 18:07:39"
"198744224265151","198744224265151_video.mp4","igs/video/198744224265151_video.mp4",NULL,"2019-12-17 18:18:19"
"199911994223120","199911994223120_video.mp4","fb/creatives/video/199911994223120_video.mp4",NULL,"2019-11-19 16:09:59"
"199912010889785","199912010889785_video.mp4","fb/creatives/video/199912010889785_video.mp4",NULL,"2019-11-19 16:09:56"
"201004557381327","201004557381327_video.mp4","igs/video/201004557381327_video.mp4",NULL,"2019-12-17 08:42:29"
"201484680732518","201484680732518_video.mp4","fb/creatives/video/201484680732518_video.mp4",NULL,"2019-11-19 16:09:51"
"202645277289856","202645277289856_video.mp4","fb/creatives/video/202645277289856_video.mp4",NULL,"2019-11-19 13:12:34"
"202733693866204","202733693866204_video.mp4","igs/video/202733693866204_video.mp4",NULL,"2019-12-17 17:27:47"
"202739023865671","202739023865671_video.mp4","igs/video/202739023865671_video.mp4",NULL,"2019-12-17 17:27:45"
"202740267198880","202740267198880_video.mp4","igs/video/202740267198880_video.mp4",NULL,"2019-12-17 17:27:49"
"202755573976945","202755573976945_video.mp4","igs/video/202755573976945_video.mp4",NULL,"2019-12-18 13:16:48"
"206270010289538","206270010289538_video.mp4","fb/creatives/video/206270010289538_video.mp4",NULL,"2019-11-20 14:26:01"
"206488579898748","206488579898748_video.mp4","fb/creatives/video/206488579898748_video.mp4",NULL,"2019-11-20 16:32:59"
"206771960224614","206771960224614_video.mp4","fb/creative/video/206771960224614_video.mp4",NULL,"2019-11-21 16:04:15"
"206771973557946","206771973557946_video.mp4","fb/creative/video/206771973557946_video.mp4",NULL,"2019-11-21 16:15:37"
"206771990224611","206771990224611_video.mp4","fb/creative/video/206771990224611_video.mp4",NULL,"2019-11-21 16:15:33"
"206772013557942","206772013557942_video.mp4","fb/creative/video/206772013557942_video.mp4",NULL,"2019-11-21 15:58:06"
"207578460159432","207578460159432_video.mp4","fb/creatives/video/207578460159432_video.mp4",NULL,"2019-11-20 15:26:13"
"208162486716427","208162486716427_video.mp4","fb/creatives/video/208162486716427_video.mp4",NULL,"2019-11-21 05:40:31"
"208505906558996","208505906558996_video.mp4","fb/creatives/video/208505906558996_video.mp4",NULL,"2019-11-20 12:16:36"
"208650376681008","208650376681008_video.mp4","fb/creative/video/208650376681008_video.mp4",NULL,"2019-11-21 11:21:40"
"208663840014602","208663840014602_video.mp4","fb/creatives/video/208663840014602_video.mp4",NULL,"2019-11-19 16:09:33"
"208664826681170","208664826681170_video.mp4","fb/creatives/video/208664826681170_video.mp4",NULL,"2019-11-19 16:09:29"
"209225730023813","209225730023813_video.mp4","fb/creatives/video/209225730023813_video.mp4",NULL,"2019-11-20 12:15:43"
"209819046586572","209819046586572_video.mp4","fb/creative/video/209819046586572_video.mp4",NULL,"2019-11-21 13:21:03"
"209819053253238","209819053253238_video.mp4","fb/creative/video/209819053253238_video.mp4",NULL,"2019-11-21 13:12:41"
"209819059919904","209819059919904_video.mp4","fb/creative/video/209819059919904_video.mp4",NULL,"2019-11-21 13:21:13"
"209819083253235","209819083253235_video.mp4","fb/creative/video/209819083253235_video.mp4",NULL,"2019-11-21 13:21:09"
"209873499912010","209873499912010_video.mp4","igs/video/209873499912010_video.mp4",NULL,"2019-12-17 12:54:13"
"210223229909155","210223229909155_video.mp4","igs/video/210223229909155_video.mp4",NULL,"2019-12-18 13:15:36"
"213152442507907","213152442507907_video.mp4","fb/creatives/video/213152442507907_video.mp4",NULL,"2019-11-21 02:50:20"
"213265439554442","213265439554442_video.mp4","fb/creatives/video/213265439554442_video.mp4",NULL,"2019-11-19 16:09:21"
"213286279538762","213286279538762_video.mp4","fb/creatives/video/213286279538762_video.mp4",NULL,"2019-11-21 05:40:45"
"213831285831144","213831285831144_video.mp4","igs/video/213831285831144_video.mp4",NULL,"2019-12-17 04:22:17"
"213832255831047","213832255831047_video.mp4","igs/video/213832255831047_video.mp4",NULL,"2019-12-17 04:22:22"
"213833149164291","213833149164291_video.mp4","igs/video/213833149164291_video.mp4",NULL,"2019-12-17 04:22:25"
"213833949164211","213833949164211_video.mp4","igs/video/213833949164211_video.mp4",NULL,"2019-12-17 04:22:19"
"213834755830797","213834755830797_video.mp4","igs/video/213834755830797_video.mp4",NULL,"2019-12-17 04:22:23"
"214475832691990","214475832691990_video.mp4","igs/video/214475832691990_video.mp4",NULL,"2019-12-18 01:24:40"
"214554386017468","214554386017468_video.mp4","igs/video/214554386017468_video.mp4",NULL,"2019-12-17 08:00:44"
"214615376011369","214615376011369_video.mp4","igs/video/214615376011369_video.mp4",NULL,"2019-12-17 11:54:07"
"214617059344534","214617059344534_video.mp4","igs/video/214617059344534_video.mp4",NULL,"2019-12-17 11:54:10"
"215342492722055","215342492722055_video.mp4","fb/creatives/video/215342492722055_video.mp4",NULL,"2019-11-20 13:58:15"
"217548588988061","217548588988061_video.mp4","fb/creatives/video/217548588988061_video.mp4",NULL,"2019-11-20 12:16:38"
"217555228987397","217555228987397_video.mp4","fb/creatives/video/217555228987397_video.mp4",NULL,"2019-11-20 12:16:34"
"217561385653448","217561385653448_video.mp4","fb/creatives/video/217561385653448_video.mp4",NULL,"2019-11-20 12:16:32"
"218425642297009","218425642297009_video.mp4","igs/video/218425642297009_video.mp4",NULL,"2019-12-17 22:02:08"
"218581405720885","218581405720885_video.mp4","igs/video/218581405720885_video.mp4",NULL,"2019-12-18 13:13:44"
"219581305651867","219581305651867_video.mp4","fb/creatives/video/219581305651867_video.mp4",NULL,"2019-11-21 04:27:07"
"219874935541817","219874935541817_video.mp4","fb/creative/video/219874935541817_video.mp4",NULL,"2019-11-21 13:54:15"
"219874998875144","219874998875144_video.mp4","fb/creative/video/219874998875144_video.mp4",NULL,"2019-11-21 13:27:27"
"219875005541810","219875005541810_video.mp4","fb/creative/video/219875005541810_video.mp4",NULL,"2019-11-21 13:54:13"
"219875025541808","219875025541808_video.mp4","fb/creative/video/219875025541808_video.mp4",NULL,"2019-11-21 13:38:51"
"219875138875130","219875138875130_video.mp4","fb/creative/video/219875138875130_video.mp4",NULL,"2019-11-21 13:27:31"
"219875158875128","219875158875128_video.mp4","fb/creative/video/219875158875128_video.mp4",NULL,"2019-11-21 13:38:49"
"219919212211067","219919212211067_video.mp4","fb/creatives/video/219919212211067_video.mp4",NULL,"2019-11-19 23:13:44"
"220011978886078","220011978886078_video.mp4","fb/creatives/video/220011978886078_video.mp4",NULL,"2019-11-20 01:51:29"
"220965525482549","220965525482549_video.mp4","fb/creatives/video/220965525482549_video.mp4",NULL,"2019-11-20 09:40:57"
"223342378532448","223342378532448_video.mp4","fb/creatives/video/223342378532448_video.mp4",NULL,"2019-11-21 05:39:54"
"223428758549952","223428758549952_video.mp4","fb/creatives/video/223428758549952_video.mp4",NULL,"2019-11-20 14:24:15"
"223585358580230","223585358580230_video.mp4","fb/creatives/video/223585358580230_video.mp4",NULL,"2019-11-19 19:33:38"
"224573435153332","224573435153332_video.mp4","fb/creatives/video/224573435153332_video.mp4",NULL,"2019-11-20 01:04:45"
"228380337702857","228380337702857_video.mp4","igs/video/228380337702857_video.mp4",NULL,"2019-12-17 23:20:24"
"230431171124608","230431171124608_video.mp4","fb/creatives/video/230431171124608_video.mp4",NULL,"2019-11-20 02:39:21"
"231518414380663","231518414380663_video.mp4","igs/video/231518414380663_video.mp4",NULL,"2019-12-18 00:05:12"
"232432174112605","232432174112605_video.mp4","fb/creatives/video/232432174112605_video.mp4",NULL,"2019-11-19 23:44:49"
"232485477440608","232485477440608_video.mp4","fb/creatives/video/232485477440608_video.mp4",NULL,"2019-11-19 23:44:41"
"232770427434574","232770427434574_video.mp4","fb/creatives/video/232770427434574_video.mp4",NULL,"2019-11-21 05:40:26"
"233514610661323","233514610661323_video.mp4","fb/creatives/video/233514610661323_video.mp4",NULL,"2019-11-21 05:40:12"
"236335613904482","236335613904482_video.mp4","fb/creatives/video/236335613904482_video.mp4",NULL,"2019-11-20 10:51:32"
"236504000379781","236504000379781_video.mp4","fb/creatives/video/236504000379781_video.mp4",NULL,"2019-11-19 19:40:54"
"237031917015137","237031917015137_video.mp4","igs/video/237031917015137_video.mp4",NULL,"2019-12-17 10:33:56"
