"creative_id","name","url","downloaded_time"
"6078091918510","6078091918510_image.jpg","fb/creatives/image/6078091918510_image.jpg","2019-11-20 23:00:05"
"6078091955310","6078091955310_image.jpg","fb/creatives/image/6078091955310_image.jpg","2019-11-20 23:00:04"
"6078091975110","6078091975110_image.jpg","fb/creatives/image/6078091975110_image.jpg","2019-11-20 23:00:06"
"6078170135738","6078170135738_image.jpg","fb/creative/image/6078170135738_image.jpg","2019-11-21 20:46:41"
"6078211789938","6078211789938_image.jpg","fb/creative/image/6078211789938_image.jpg","2019-11-21 20:46:43"
"6078624367735","6078624367735_image.jpg","igs/image/6078624367735_image.jpg","2019-12-17 06:50:11"
"6080044457738","6080044457738_image.jpg","fb/creative/image/6080044457738_image.jpg","2019-11-21 20:24:34"
"6080044571138","6080044571138_image.jpg","fb/creative/image/6080044571138_image.jpg","2019-11-21 20:24:35"
"6080044628938","6080044628938_image.jpg","fb/creative/image/6080044628938_image.jpg","2019-11-21 20:24:37"
"6080311934938","6080311934938_image.jpg","fb/creative/image/6080311934938_image.jpg","2019-11-21 19:59:43"
"6080311942738","6080311942738_image.jpg","fb/creative/image/6080311942738_image.jpg","2019-11-21 19:59:23"
"6080311943338","6080311943338_image.jpg","fb/creative/image/6080311943338_image.jpg","2019-11-21 19:59:53"
"6080311946538","6080311946538_image.jpg","fb/creative/image/6080311946538_image.jpg","2019-11-21 19:59:49"
"6080311950738","6080311950738_image.jpg","fb/creative/image/6080311950738_image.jpg","2019-11-21 19:59:35"
"6080311957538","6080311957538_image.jpg","fb/creative/image/6080311957538_image.jpg","2019-11-21 19:59:44"
"6080311962938","6080311962938_image.jpg","fb/creative/image/6080311962938_image.jpg","2019-11-21 19:59:55"
"6080311966138","6080311966138_image.jpg","fb/creative/image/6080311966138_image.jpg","2019-11-21 19:59:47"
"6080311967138","6080311967138_image.jpg","fb/creative/image/6080311967138_image.jpg","2019-11-21 19:40:42"
"6080311970938","6080311970938_image.jpg","fb/creative/image/6080311970938_image.jpg","2019-11-21 19:59:41"
"6080311972338","6080311972338_image.jpg","fb/creative/image/6080311972338_image.jpg","2019-11-21 19:59:38"
"6080311986538","6080311986538_image.jpg","fb/creative/image/6080311986538_image.jpg","2019-11-21 19:59:56"
"6080311991138","6080311991138_image.jpg","fb/creative/image/6080311991138_image.jpg","2019-11-21 19:59:50"
"6080311996138","6080311996138_image.jpg","fb/creative/image/6080311996138_image.jpg","2019-11-21 19:59:36"
"6080311996338","6080311996338_image.jpg","fb/creative/image/6080311996338_image.jpg","2019-11-21 19:59:33"
"6080365022138","6080365022138_image.jpg","fb/creative/image/6080365022138_image.jpg","2019-11-21 19:18:18"
"6080365025938","6080365025938_image.jpg","fb/creative/image/6080365025938_image.jpg","2019-11-21 19:18:12"
"6080365032738","6080365032738_image.jpg","fb/creative/image/6080365032738_image.jpg","2019-11-21 19:18:08"
"6080365040338","6080365040338_image.jpg","fb/creative/image/6080365040338_image.jpg","2019-11-21 19:18:01"
"6080365047938","6080365047938_image.jpg","fb/creative/image/6080365047938_image.jpg","2019-11-21 19:18:11"
"6080365056738","6080365056738_image.jpg","fb/creative/image/6080365056738_image.jpg","2019-11-21 19:18:09"
"6080365059738","6080365059738_image.jpg","fb/creative/image/6080365059738_image.jpg","2019-11-21 19:18:05"
"6080365067338","6080365067338_image.jpg","fb/creative/image/6080365067338_image.jpg","2019-11-21 19:17:59"
"6080365070938","6080365070938_image.jpg","fb/creative/image/6080365070938_image.jpg","2019-11-21 19:18:04"
"6080365073738","6080365073738_image.jpg","fb/creative/image/6080365073738_image.jpg","2019-11-21 19:01:06"
"6080365076338","6080365076338_image.jpg","fb/creative/image/6080365076338_image.jpg","2019-11-21 19:18:16"
"6080365079738","6080365079738_image.jpg","fb/creative/image/6080365079738_image.jpg","2019-11-21 18:58:30"
"6080365083938","6080365083938_image.jpg","fb/creative/image/6080365083938_image.jpg","2019-11-21 19:01:08"
"6080365087538","6080365087538_image.jpg","fb/creative/image/6080365087538_image.jpg","2019-11-21 19:18:15"
"6080365090138","6080365090138_image.jpg","fb/creative/image/6080365090138_image.jpg","2019-11-21 18:58:27"
"6082280993538","6082280993538_image.jpg","fb/creative/image/6082280993538_image.jpg","2019-11-21 18:11:40"
"6082280999738","6082280999738_image.jpg","fb/creative/image/6082280999738_image.jpg","2019-11-21 18:36:42"
"6082281016738","6082281016738_image.jpg","fb/creative/image/6082281016738_image.jpg","2019-11-21 18:36:38"
"6082281020938","6082281020938_image.jpg","fb/creative/image/6082281020938_image.jpg","2019-11-21 18:11:42"
"6082504823925","6082504823925_image.jpg","fb/creatives/image/6082504823925_image.jpg","2019-11-20 19:20:17"
"6082504867925","6082504867925_image.jpg","fb/creatives/image/6082504867925_image.jpg","2019-11-20 19:20:19"
"6083008637338","6083008637338_image.jpg","fb/creative/image/6083008637338_image.jpg","2019-11-21 18:11:23"
"6083008641138","6083008641138_image.jpg","fb/creative/image/6083008641138_image.jpg","2019-11-21 18:11:19"
"6083086430938","6083086430938_image.jpg","fb/creative/image/6083086430938_image.jpg","2019-11-21 17:46:41"
"6083086519538","6083086519538_image.jpg","fb/creative/image/6083086519538_image.jpg","2019-11-21 17:46:45"
"6083247551125","6083247551125_image.jpg","fb/creatives/image/6083247551125_image.jpg","2019-11-20 19:20:16"
"6083247603725","6083247603725_image.jpg","fb/creatives/image/6083247603725_image.jpg","2019-11-20 19:20:14"
"6085312893693","6085312893693_image.jpg","fb/creatives/image/6085312893693_image.jpg","2019-11-19 20:52:13"
"6085312897293","6085312897293_image.jpg","fb/creatives/image/6085312897293_image.jpg","2019-11-19 20:52:12"
"6087148297093","6087148297093_image.jpg","fb/creatives/image/6087148297093_image.jpg","2019-11-19 20:51:50"
"6087148439093","6087148439093_image.jpg","fb/creatives/image/6087148439093_image.jpg","2019-11-19 20:51:51"
"6087148642893","6087148642893_image.jpg","fb/creatives/image/6087148642893_image.jpg","2019-11-19 20:51:49"
"6087148708893","6087148708893_image.jpg","fb/creatives/image/6087148708893_image.jpg","2019-11-19 20:51:48"
"6087152193693","6087152193693_image.jpg","fb/creatives/image/6087152193693_image.jpg","2019-11-19 20:51:41"
"6087152215893","6087152215893_image.jpg","fb/creatives/image/6087152215893_image.jpg","2019-11-19 20:51:42"
"6087152224493","6087152224493_image.jpg","fb/creatives/image/6087152224493_image.jpg","2019-11-19 20:51:34"
"6087152248293","6087152248293_image.jpg","fb/creatives/image/6087152248293_image.jpg","2019-11-19 20:51:32"
"6087314623093","6087314623093_image.jpg","fb/creatives/image/6087314623093_image.jpg","2019-11-19 20:51:20"
"6087314629893","6087314629893_image.jpg","fb/creatives/image/6087314629893_image.jpg","2019-11-19 20:51:19"
"6087314632893","6087314632893_image.jpg","fb/creatives/image/6087314632893_image.jpg","2019-11-19 20:51:18"
"6087314636093","6087314636093_image.jpg","fb/creatives/image/6087314636093_image.jpg","2019-11-19 20:51:17"
"6088150605293","6088150605293_image.jpg","fb/creatives/image/6088150605293_image.jpg","2019-11-19 20:51:12"
"6088150824293","6088150824293_image.jpg","fb/creatives/image/6088150824293_image.jpg","2019-11-19 20:50:56"
"6088150887493","6088150887493_image.jpg","fb/creatives/image/6088150887493_image.jpg","2019-11-19 20:50:55"
"6088220912093","6088220912093_image.jpg","fb/creatives/image/6088220912093_image.jpg","2019-11-19 20:50:43"
"6088374895510","6088374895510_image.jpg","fb/creatives/image/6088374895510_image.jpg","2019-11-20 18:16:55"
"6088374903910","6088374903910_image.jpg","fb/creatives/image/6088374903910_image.jpg","2019-11-20 18:16:54"
"6088374908110","6088374908110_image.jpg","fb/creatives/image/6088374908110_image.jpg","2019-11-20 18:16:52"
"6088374915310","6088374915310_image.jpg","fb/creatives/image/6088374915310_image.jpg","2019-11-20 18:16:53"
"6088374944310","6088374944310_image.jpg","fb/creatives/image/6088374944310_image.jpg","2019-11-20 18:16:56"
"6088460959062","6088460959062_image.jpg","fb/creatives/image/6088460959062_image.jpg","2019-11-20 12:55:42"
"6088460973462","6088460973462_image.jpg","fb/creatives/image/6088460973462_image.jpg","2019-11-20 12:55:35"
"6088460979062","6088460979062_image.jpg","fb/creatives/image/6088460979062_image.jpg","2019-11-20 12:55:39"
"6088460982062","6088460982062_image.jpg","fb/creatives/image/6088460982062_image.jpg","2019-11-20 12:55:44"
"6088460988062","6088460988062_image.jpg","fb/creatives/image/6088460988062_image.jpg","2019-11-20 12:55:28"
"6088460992662","6088460992662_image.jpg","fb/creatives/image/6088460992662_image.jpg","2019-11-20 12:55:48"
"6088461002462","6088461002462_image.jpg","fb/creatives/image/6088461002462_image.jpg","2019-11-20 12:55:52"
"6088461004462","6088461004462_image.jpg","fb/creatives/image/6088461004462_image.jpg","2019-11-20 12:55:33"
"6088461010062","6088461010062_image.jpg","fb/creatives/image/6088461010062_image.jpg","2019-11-20 12:55:47"
"6088461020662","6088461020662_image.jpg","fb/creatives/image/6088461020662_image.jpg","2019-11-20 12:55:49"
"6088526437662","6088526437662_image.jpg","fb/creatives/image/6088526437662_image.jpg","2019-11-20 12:55:29"
"6088526451662","6088526451662_image.jpg","fb/creatives/image/6088526451662_image.jpg","2019-11-20 12:55:37"
"6088869230710","6088869230710_image.jpg","fb/creatives/image/6088869230710_image.jpg","2019-11-20 18:16:49"
"6088869244910","6088869244910_image.jpg","fb/creatives/image/6088869244910_image.jpg","2019-11-20 18:16:51"
"6088869260310","6088869260310_image.jpg","fb/creatives/image/6088869260310_image.jpg","2019-11-20 18:16:50"
"6089387828710","6089387828710_image.jpg","fb/creatives/image/6089387828710_image.jpg","2019-11-20 18:16:49"
"6089387833510","6089387833510_image.jpg","fb/creatives/image/6089387833510_image.jpg","2019-11-20 18:16:46"
"6089387841510","6089387841510_image.jpg","fb/creatives/image/6089387841510_image.jpg","2019-11-20 18:16:45"
"6089387846510","6089387846510_image.jpg","fb/creatives/image/6089387846510_image.jpg","2019-11-20 18:16:47"
"6089844618862","6089844618862_image.jpg","fb/creatives/image/6089844618862_image.jpg","2019-11-20 12:54:22"
"6089844630262","6089844630262_image.jpg","fb/creatives/image/6089844630262_image.jpg","2019-11-20 12:54:26"
"6089845631462","6089845631462_image.jpg","fb/creatives/image/6089845631462_image.jpg","2019-11-20 12:54:17"
"6089977213725","6089977213725_image.jpg","fb/creatives/image/6089977213725_image.jpg","2019-11-20 19:19:46"
"6089977262525","6089977262525_image.jpg","fb/creatives/image/6089977262525_image.jpg","2019-11-20 19:19:45"
"6089977281925","6089977281925_image.jpg","fb/creatives/image/6089977281925_image.jpg","2019-11-20 19:19:44"
"6089977292525","6089977292525_image.jpg","fb/creatives/image/6089977292525_image.jpg","2019-11-20 19:19:25"
"6089977312525","6089977312525_image.jpg","fb/creatives/image/6089977312525_image.jpg","2019-11-20 19:19:48"
"6089977322525","6089977322525_image.jpg","fb/creatives/image/6089977322525_image.jpg","2019-11-20 19:19:42"
"6089977327125","6089977327125_image.jpg","fb/creatives/image/6089977327125_image.jpg","2019-11-20 19:19:35"
"6089996907472","6089996907472_image.jpg","fb/creatives/image/6089996907472_image.jpg","2019-11-19 17:58:47"
"6089996908472","6089996908472_image.jpg","fb/creatives/image/6089996908472_image.jpg","2019-11-19 17:58:53"
"6089996926472","6089996926472_image.jpg","fb/creatives/image/6089996926472_image.jpg","2019-11-19 17:58:54"
"6089996929072","6089996929072_image.jpg","fb/creatives/image/6089996929072_image.jpg","2019-11-19 17:58:49"
"6089996945272","6089996945272_image.jpg","fb/creatives/image/6089996945272_image.jpg","2019-11-19 17:58:52"
"6089996948672","6089996948672_image.jpg","fb/creatives/image/6089996948672_image.jpg","2019-11-19 17:58:45"
"6090145220325","6090145220325_image.jpg","fb/creatives/image/6090145220325_image.jpg","2019-11-20 19:19:39"
"6090145311925","6090145311925_image.jpg","fb/creatives/image/6090145311925_image.jpg","2019-11-20 19:19:49"
"6090145349325","6090145349325_image.jpg","fb/creatives/image/6090145349325_image.jpg","2019-11-20 19:19:34"
"6090189271135","6090189271135_image.jpg","igs/image/6090189271135_image.jpg","2019-12-17 06:49:54"
"6090505333725","6090505333725_image.jpg","fb/creatives/image/6090505333725_image.jpg","2019-11-20 19:18:49"
"6090505352325","6090505352325_image.jpg","fb/creatives/image/6090505352325_image.jpg","2019-11-20 19:18:47"
"6090505362125","6090505362125_image.jpg","fb/creatives/image/6090505362125_image.jpg","2019-11-20 19:18:46"
"6090505373125","6090505373125_image.jpg","fb/creatives/image/6090505373125_image.jpg","2019-11-20 19:18:44"
"6090506917525","6090506917525_image.jpg","fb/creatives/image/6090506917525_image.jpg","2019-11-20 19:18:42"
"6090506930725","6090506930725_image.jpg","fb/creatives/image/6090506930725_image.jpg","2019-11-20 19:18:50"
"6090506935925","6090506935925_image.jpg","fb/creatives/image/6090506935925_image.jpg","2019-11-20 19:18:55"
"6090506940325","6090506940325_image.jpg","fb/creatives/image/6090506940325_image.jpg","2019-11-20 19:18:54"
"6090506971325","6090506971325_image.jpg","fb/creatives/image/6090506971325_image.jpg","2019-11-20 19:18:52"
"6090506993125","6090506993125_image.jpg","fb/creatives/image/6090506993125_image.jpg","2019-11-20 19:18:51"
"6090536840072","6090536840072_image.jpg","fb/creatives/image/6090536840072_image.jpg","2019-11-19 17:58:38"
"6090536840272","6090536840272_image.jpg","fb/creatives/image/6090536840272_image.jpg","2019-11-19 17:58:41"
"6090536840472","6090536840472_image.jpg","fb/creatives/image/6090536840472_image.jpg","2019-11-19 17:58:39"
"6090536840672","6090536840672_image.jpg","fb/creatives/image/6090536840672_image.jpg","2019-11-19 17:58:40"
"6090536840872","6090536840872_image.jpg","fb/creatives/image/6090536840872_image.jpg","2019-11-19 17:58:30"
"6090536841072","6090536841072_image.jpg","fb/creatives/image/6090536841072_image.jpg","2019-11-19 17:58:37"
"6090536862672","6090536862672_image.jpg","fb/creatives/image/6090536862672_image.jpg","2019-11-19 17:58:28"
"6090536862872","6090536862872_image.jpg","fb/creatives/image/6090536862872_image.jpg","2019-11-19 17:58:36"
"6090536863072","6090536863072_image.jpg","fb/creatives/image/6090536863072_image.jpg","2019-11-19 17:58:31"
"6090536863272","6090536863272_image.jpg","fb/creatives/image/6090536863272_image.jpg","2019-11-19 17:58:34"
"6090536863472","6090536863472_image.jpg","fb/creatives/image/6090536863472_image.jpg","2019-11-19 17:58:35"
"6090536863672","6090536863672_image.jpg","fb/creatives/image/6090536863672_image.jpg","2019-11-19 17:58:33"
"6090786761672","6090786761672_image.jpg","fb/creatives/image/6090786761672_image.jpg","2019-11-19 17:58:22"
"6090786857072","6090786857072_image.jpg","fb/creatives/image/6090786857072_image.jpg","2019-11-19 17:58:17"
"6091153459272","6091153459272_image.jpg","fb/creatives/image/6091153459272_image.jpg","2019-11-20 09:57:03"
"6091325909272","6091325909272_image.jpg","fb/creatives/image/6091325909272_image.jpg","2019-11-19 17:58:21"
"6091330349472","6091330349472_image.jpg","fb/creatives/image/6091330349472_image.jpg","2019-11-19 17:58:20"
"6091335383072","6091335383072_image.jpg","fb/creatives/image/6091335383072_image.jpg","2019-11-20 09:57:05"
"6091335502872","6091335502872_image.jpg","fb/creatives/image/6091335502872_image.jpg","2019-11-20 09:57:07"
"6091394604310","6091394604310_image.jpg","fb/creatives/image/6091394604310_image.jpg","2019-11-20 18:16:38"
"6091394616710","6091394616710_image.jpg","fb/creatives/image/6091394616710_image.jpg","2019-11-20 18:16:44"
"6091394632910","6091394632910_image.jpg","fb/creatives/image/6091394632910_image.jpg","2019-11-20 18:16:41"
"6091394652510","6091394652510_image.jpg","fb/creatives/image/6091394652510_image.jpg","2019-11-20 18:16:39"
"6091467131826","6091467131826_image.jpg","fb/creatives/image/6091467131826_image.jpg","2019-11-20 12:16:31"
"6091467136226","6091467136226_image.jpg","fb/creatives/image/6091467136226_image.jpg","2019-11-20 12:16:30"
"6091663564260","6091663564260_image.jpg","igs/image/6091663564260_image.jpg","2019-12-18 10:42:40"
"6091663564660","6091663564660_image.jpg","igs/image/6091663564660_image.jpg","2019-12-18 10:42:45"
"6091663576060","6091663576060_image.jpg","igs/image/6091663576060_image.jpg","2019-12-18 10:42:32"
"6091663577860","6091663577860_image.jpg","igs/image/6091663577860_image.jpg","2019-12-18 10:42:27"
"6091663582860","6091663582860_image.jpg","igs/image/6091663582860_image.jpg","2019-12-18 10:42:38"
"6091663585060","6091663585060_image.jpg","igs/image/6091663585060_image.jpg","2019-12-18 10:41:40"
"6091663588860","6091663588860_image.jpg","igs/image/6091663588860_image.jpg","2019-12-18 04:15:50"
"6091663592460","6091663592460_image.jpg","igs/image/6091663592460_image.jpg","2019-12-18 10:42:29"
"6091663595660","6091663595660_image.jpg","igs/image/6091663595660_image.jpg","2019-12-18 10:42:36"
"6091663599260","6091663599260_image.jpg","igs/image/6091663599260_image.jpg","2019-12-18 04:15:51"
"6091663602660","6091663602660_image.jpg","igs/image/6091663602660_image.jpg","2019-12-18 04:15:53"
"6091663604460","6091663604460_image.jpg","igs/image/6091663604460_image.jpg","2019-12-18 10:41:38"
"6091663608860","6091663608860_image.jpg","igs/image/6091663608860_image.jpg","2019-12-18 04:15:46"
"6091663612660","6091663612660_image.jpg","igs/image/6091663612660_image.jpg","2019-12-18 04:15:48"
"6091663617260","6091663617260_image.jpg","igs/image/6091663617260_image.jpg","2019-12-18 10:42:30"
"6091663620260","6091663620260_image.jpg","igs/image/6091663620260_image.jpg","2019-12-18 04:15:44"
"6091664992860","6091664992860_image.jpg","igs/image/6091664992860_image.jpg","2019-12-18 04:15:26"
"6091664996060","6091664996060_image.jpg","igs/image/6091664996060_image.jpg","2019-12-18 04:15:17"
"6091665004660","6091665004660_image.jpg","igs/image/6091665004660_image.jpg","2019-12-18 10:42:35"
"6091665006860","6091665006860_image.jpg","igs/image/6091665006860_image.jpg","2019-12-18 10:41:06"
"6091665016660","6091665016660_image.jpg","igs/image/6091665016660_image.jpg","2019-12-18 04:15:24"
"6091665020260","6091665020260_image.jpg","igs/image/6091665020260_image.jpg","2019-12-18 04:15:28"
"6091665024060","6091665024060_image.jpg","igs/image/6091665024060_image.jpg","2019-12-18 04:15:31"
"6091665027060","6091665027060_image.jpg","igs/image/6091665027060_image.jpg","2019-12-18 10:42:43"
"6091665040860","6091665040860_image.jpg","igs/image/6091665040860_image.jpg","2019-12-18 04:15:22"
"6091665049460","6091665049460_image.jpg","igs/image/6091665049460_image.jpg","2019-12-18 04:15:20"
"6091665081660","6091665081660_image.jpg","igs/image/6091665081660_image.jpg","2019-12-18 10:41:02"
"6091665104660","6091665104660_image.jpg","igs/image/6091665104660_image.jpg","2019-12-18 10:42:33"
"6091665112260","6091665112260_image.jpg","igs/image/6091665112260_image.jpg","2019-12-18 10:41:04"
"6091665115660","6091665115660_image.jpg","igs/image/6091665115660_image.jpg","2019-12-18 04:15:30"
"6091665121860","6091665121860_image.jpg","igs/image/6091665121860_image.jpg","2019-12-18 10:41:00"
"6091665128060","6091665128060_image.jpg","igs/image/6091665128060_image.jpg","2019-12-18 10:42:42"
"6092710378630","6092710378630_image.jpg","fb/creatives/image/6092710378630_image.jpg","2019-11-20 19:43:10"
"6092710382030","6092710382030_image.jpg","fb/creatives/image/6092710382030_image.jpg","2019-11-20 19:43:00"
"6092866774814","6092866774814_image.jpg","fb/creatives/image/6092866774814_image.jpg","2019-11-19 12:28:59"
"6092866784014","6092866784014_image.jpg","fb/creatives/image/6092866784014_image.jpg","2019-11-19 12:29:04"
"6093319174385","6093319174385_image.jpg","fb/creatives/image/6093319174385_image.jpg","2019-11-19 16:53:48"
"6093319192185","6093319192185_image.jpg","fb/creatives/image/6093319192185_image.jpg","2019-11-19 16:53:49"
"6093319208785","6093319208785_image.jpg","fb/creatives/image/6093319208785_image.jpg","2019-11-19 16:53:40"
"6093622095026","6093622095026_image.jpg","fb/creatives/image/6093622095026_image.jpg","2019-11-20 17:14:11"
"6093622157426","6093622157426_image.jpg","fb/creatives/image/6093622157426_image.jpg","2019-11-20 17:14:16"
"6093734856630","6093734856630_image.jpg","fb/creatives/image/6093734856630_image.jpg","2019-11-20 19:43:19"
"6093737549230","6093737549230_image.jpg","fb/creatives/image/6093737549230_image.jpg","2019-11-20 19:42:48"
"6093744669985","6093744669985_image.jpg","fb/creatives/image/6093744669985_image.jpg","2019-11-19 16:54:08"
"6093744708985","6093744708985_image.jpg","fb/creatives/image/6093744708985_image.jpg","2019-11-19 16:54:10"
"6093744737185","6093744737185_image.jpg","fb/creatives/image/6093744737185_image.jpg","2019-11-19 16:53:52"
"6093744810785","6093744810785_image.jpg","fb/creatives/image/6093744810785_image.jpg","2019-11-19 16:53:53"
"6093744843185","6093744843185_image.jpg","fb/creatives/image/6093744843185_image.jpg","2019-11-19 16:54:13"
"6093744947385","6093744947385_image.jpg","fb/creatives/image/6093744947385_image.jpg","2019-11-19 16:53:54"
"6093745030585","6093745030585_image.jpg","fb/creatives/image/6093745030585_image.jpg","2019-11-19 16:54:38"
"6093745464785","6093745464785_image.jpg","fb/creatives/image/6093745464785_image.jpg","2019-11-19 16:53:56"
"6093745612985","6093745612985_image.jpg","fb/creatives/image/6093745612985_image.jpg","2019-11-19 16:54:34"
"6093745671185","6093745671185_image.jpg","fb/creatives/image/6093745671185_image.jpg","2019-11-19 16:54:17"
"6093745716985","6093745716985_image.jpg","fb/creatives/image/6093745716985_image.jpg","2019-11-19 16:54:40"
"6093745965985","6093745965985_image.jpg","fb/creatives/image/6093745965985_image.jpg","2019-11-19 16:54:30"
"6093748938385","6093748938385_image.jpg","fb/creatives/image/6093748938385_image.jpg","2019-11-19 16:54:12"
"6093748947385","6093748947385_image.jpg","fb/creatives/image/6093748947385_image.jpg","2019-11-19 16:54:16"
"6093870407630","6093870407630_image.jpg","fb/creatives/image/6093870407630_image.jpg","2019-11-20 19:43:22"
"6093870432030","6093870432030_image.jpg","fb/creatives/image/6093870432030_image.jpg","2019-11-20 19:42:37"
"6093931348626","6093931348626_image.jpg","fb/creatives/image/6093931348626_image.jpg","2019-11-20 17:13:47"
"6093937348026","6093937348026_image.jpg","fb/creatives/image/6093937348026_image.jpg","2019-11-20 17:13:46"
"6093937352426","6093937352426_image.jpg","fb/creatives/image/6093937352426_image.jpg","2019-11-20 17:13:42"
"6093937358026","6093937358026_image.jpg","fb/creatives/image/6093937358026_image.jpg","2019-11-20 17:13:44"
"6093937953826","6093937953826_image.jpg","fb/creatives/image/6093937953826_image.jpg","2019-11-20 17:13:39"
"6093937962026","6093937962026_image.jpg","fb/creatives/image/6093937962026_image.jpg","2019-11-20 17:13:41"
"6093937970626","6093937970626_image.jpg","fb/creatives/image/6093937970626_image.jpg","2019-11-20 17:13:40"
"6093939931226","6093939931226_image.jpg","fb/creatives/image/6093939931226_image.jpg","2019-11-20 17:13:37"
"6093973008510","6093973008510_image.jpg","fb/creatives/image/6093973008510_image.jpg","2019-11-20 18:16:31"
"6093973018310","6093973018310_image.jpg","fb/creatives/image/6093973018310_image.jpg","2019-11-20 18:16:30"
"6093973026110","6093973026110_image.jpg","fb/creatives/image/6093973026110_image.jpg","2019-11-20 18:16:32"
"6093976503110","6093976503110_image.jpg","fb/creatives/image/6093976503110_image.jpg","2019-11-20 18:16:29"
"6094312642110","6094312642110_image.jpg","fb/creatives/image/6094312642110_image.jpg","2019-11-20 18:16:33"
"6094312645310","6094312645310_image.jpg","fb/creatives/image/6094312645310_image.jpg","2019-11-20 18:16:42"
"6094312649510","6094312649510_image.jpg","fb/creatives/image/6094312649510_image.jpg","2019-11-20 18:16:36"
"6094589193385","6094589193385_image.jpg","fb/creatives/image/6094589193385_image.jpg","2019-12-05 15:46:51"
"6094589193585","6094589193585_image.jpg","fb/creatives/image/6094589193585_image.jpg","2019-12-05 15:47:00"
"6094589201585","6094589201585_image.jpg","fb/creatives/image/6094589201585_image.jpg","2019-11-19 16:54:19"
"6094589201985","6094589201985_image.jpg","fb/creatives/image/6094589201985_image.jpg","2019-11-19 16:53:55"
"6094597099585","6094597099585_image.jpg","fb/creatives/image/6094597099585_image.jpg","2019-12-05 15:46:46"
"6094597099785","6094597099785_image.jpg","fb/creatives/image/6094597099785_image.jpg","2019-12-05 15:46:48"
"6094651887626","6094651887626_image.jpg","fb/creatives/image/6094651887626_image.jpg","2019-11-20 17:14:47"
"6094651900826","6094651900826_image.jpg","fb/creatives/image/6094651900826_image.jpg","2019-11-20 17:14:46"
"6094653989226","6094653989226_image.jpg","fb/creatives/image/6094653989226_image.jpg","2019-11-20 17:14:49"
"6094654043226","6094654043226_image.jpg","fb/creatives/image/6094654043226_image.jpg","2019-11-20 17:14:50"
"6094732376938","6094732376938_image.jpg","fb/creative/image/6094732376938_image.jpg","2019-11-21 11:04:30"
"6094732387938","6094732387938_image.jpg","fb/creative/image/6094732387938_image.jpg","2019-11-21 11:04:37"
"6094732441738","6094732441738_image.jpg","fb/creative/image/6094732441738_image.jpg","2019-11-21 11:04:09"
"6094732441938","6094732441938_image.jpg","fb/creative/image/6094732441938_image.jpg","2019-11-21 11:36:04"
"6094732456538","6094732456538_image.jpg","fb/creative/image/6094732456538_image.jpg","2019-11-21 11:04:29"
"6094732463338","6094732463338_image.jpg","fb/creative/image/6094732463338_image.jpg","2019-11-21 11:55:22"
"6094953796510","6094953796510_image.jpg","fb/creatives/image/6094953796510_image.jpg","2019-11-20 18:16:21"
"6095280233938","6095280233938_image.jpg","fb/creative/image/6095280233938_image.jpg","2019-11-21 11:55:39"
"6095280469938","6095280469938_image.jpg","fb/creative/image/6095280469938_image.jpg","2019-11-21 11:04:34"
"6095280476338","6095280476338_image.jpg","fb/creative/image/6095280476338_image.jpg","2019-11-21 12:34:58"
"6095280535738","6095280535738_image.jpg","fb/creative/image/6095280535738_image.jpg","2019-11-21 12:05:15"
