"id","account_status","name","owner","age","agency_client_declaration","amount_spent","attribution_spec","balance","business","business_city","business_country_code","business_name","business_state","business_street","business_street2","business_zip","can_create_brand_lift_study","capabilities","created_time","currency","disable_reason","end_advertiser","is_direct_deals_enabled","is_in_3ds_authorization_enabled_market","is_in_middle_of_local_entity_migration","is_personal","is_prepay_account","is_tax_id_required","min_daily_budget","partner","offsite_pixels_tos_accepted","spend_cap","tax_id_status","tax_id_type","timezone_id","timezone_name","timezone_offset_hours_utc","user_role","is_attribution_spec_system_default","min_campaign_group_spend_cap","end_advertiser_name","io_number","line_numbers","rate_limit_reset_time","has_migrated_permissions","media_agency","tax_id","is_notifications_enabled","user_tos_accepted","funding_source_details","rf_spec","tos_accepted","industry_id","industry_name_large","industry_name_medium","industry_name_small","db_inserted_time","db_updated_time","rec_status"
"339269650106646","1","E.design Insurance Co.,Ltd._DD","550011445100868","173.183","None","1687510","[{'event_type': 'CLICK_THROUGH', 'window_days': 28}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]","0","{'id': '550011445100868', 'name': 'サイバー・コミュニケーションズ'}",,"JP",,NULL,,,NULL,"1",NULL,"2019-04-26 17:40:18","JPY","0","550011445100868","0","0","0","0","0","0","101.00",NULL,"1","0","0",NULL,"77","Asia/Tokyo","9","498940650138739","1","10000","サイバー・コミュニケーションズ",NULL,NULL,NULL,"1",NULL,NULL,NULL,"{'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}","None",NULL,"{'web_custom_audience_tos': 1, 'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}",NULL,NULL,NULL,NULL,"2019-11-19 09:46:20","2019-12-18 15:00:08","3"
"339623520217268","1","Mizuho Bank, Ltd._DD","449750032146539","141.234","None","12869464","[{'event_type': 'CLICK_THROUGH', 'window_days': 28}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]","1260989","{'id': '449750032146539', 'name': '株式会社電通デジタル20180523'}",,"JP",,NULL,,,NULL,"1",NULL,"2019-01-22 18:03:25","JPY","0","449750032146539","0","0","0","0","0","0","101.00",NULL,"1","0","0",NULL,"77","Asia/Tokyo","9","498940650138739","1","10000","株式会社電通デジタル20180523",NULL,NULL,NULL,"1",NULL,NULL,NULL,"{'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}","None",NULL,"{'web_custom_audience_tos': 1, 'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}",NULL,NULL,NULL,NULL,"2019-11-19 09:49:10","2019-12-18 15:00:08","3"
"341948729919327","1","F.D.C. PRODUCTS INC._DD","550011445100868","355.351","None","3242268","[{'event_type': 'CLICK_THROUGH', 'window_days': 28}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]","0","{'id': '550011445100868', 'name': 'サイバー・コミュニケーションズ'}",,"JP",,NULL,,,NULL,"1",NULL,"2018-11-21 17:35:17","JPY","0","550011445100868","0","0","0","0","0","0","101.00",NULL,"1","0","0",NULL,"77","Asia/Tokyo","9","498940650138739","1","10000","サイバー・コミュニケーションズ",NULL,NULL,NULL,"1",NULL,NULL,NULL,"{'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}","None",NULL,"{'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}",NULL,NULL,NULL,NULL,"2019-11-19 09:51:46","2019-12-18 15:00:08","3"
"342392543074026","1","American Express International, Inc.(AMEX-CAC広報部)_DD","449750032146539","132.042","None","5374709","[{'event_type': 'CLICK_THROUGH', 'window_days': 28}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]","1775047","{'id': '449750032146539', 'name': '株式会社電通デジタル20180523'}",,"JP",,NULL,,,NULL,"1",NULL,"2019-06-12 10:38:43","JPY","0","449750032146539","0","0","0","0","0","0","101.00",NULL,"1","0","0",NULL,"77","Asia/Tokyo","9","498940650138739","1","10000","株式会社電通デジタル20180523",NULL,NULL,NULL,"1",NULL,NULL,NULL,"{'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}","None",NULL,"{'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}",NULL,NULL,NULL,NULL,"2019-11-19 09:46:09","2019-12-18 15:00:08","3"
"344987212758624","1","b-monster Co., Ltd._DD","449750032146539","181.129","None","5972943","[{'event_type': 'CLICK_THROUGH', 'window_days': 28}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]","2113618","{'id': '449750032146539', 'name': '株式会社電通デジタル20180523'}",,"JP",,NULL,,,NULL,"1",NULL,"2019-01-07 15:31:11","JPY","0","449750032146539","0","0","0","0","0","0","101.00",NULL,"1","0","0",NULL,"77","Asia/Tokyo","9","498940650138739","1","10000","株式会社電通デジタル20180523",NULL,NULL,NULL,"1",NULL,NULL,NULL,"{'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}","None",NULL,"{'web_custom_audience_tos': 1, 'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}",NULL,NULL,NULL,NULL,"2019-11-19 09:50:01","2019-12-18 15:00:08","3"
"345152386008011",NULL,"Sansan, Inc._OPT, Inc.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"346383302721986",NULL,"Kumamoto Election Administration Committee_DentsuDigital Networks Kyushu",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"347882235370392","1","MC Networks Japan K.K.(銀座カラー）_DD","550011445100868","1876.03","None","315326455","[{'event_type': 'CLICK_THROUGH', 'window_days': 28}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]","0","{'id': '550011445100868', 'name': 'サイバー・コミュニケーションズ'}",,"JP",,NULL,,,NULL,"1",NULL,"2014-09-01 18:33:58","JPY","0","999734206850250","0","0","0","0","0","0","101.00",NULL,"1","0","0",NULL,"77","Asia/Tokyo","9","498940650138739","1","10000","エム・シーネットワークスジャパン",NULL,NULL,NULL,"1",NULL,NULL,NULL,"{'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}","None",NULL,"{'web_custom_audience_tos': 1, 'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}",NULL,NULL,NULL,NULL,"2019-11-19 09:52:28","2019-12-18 15:00:08","3"
"348537156079219",NULL,"Hilton Tokyo_ADK Marketing Solutions Inc. Kyushu",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"351967365356344","1","CHANEL(2)_DD","449750032146539","147.041","None","136920594","[{'event_type': 'CLICK_THROUGH', 'window_days': 28}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]","65888265","{'id': '449750032146539', 'name': '株式会社電通デジタル20180523'}",,"JP",,NULL,,,NULL,"1",NULL,"2019-01-15 11:07:38","JPY","0","449750032146539","0","0","0","0","0","0","101.00",NULL,"1","0","0",NULL,"77","Asia/Tokyo","9","498940650138739","1","10000","株式会社電通デジタル20180523",NULL,NULL,NULL,"1",NULL,NULL,NULL,"{'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}","None",NULL,"{'web_custom_audience_tos': 1, 'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}",NULL,NULL,NULL,NULL,"2019-11-19 09:50:29","2019-12-18 15:00:08","3"
"352640722018148","1","Sony Bank Inc._DD","550011445100868","246.137","None","12115140","[{'event_type': 'CLICK_THROUGH', 'window_days': 28}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]","0","{'id': '550011445100868', 'name': 'サイバー・コミュニケーションズ'}",,"JP",,NULL,,,NULL,"1",NULL,"2019-02-28 15:53:12","JPY","0","550011445100868","0","0","0","0","0","0","101.00",NULL,"1","0","0",NULL,"77","Asia/Tokyo","9","498940650138739","1","10000","サイバー・コミュニケーションズ",NULL,NULL,NULL,"1",NULL,NULL,NULL,"{'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}","None",NULL,"{'web_custom_audience_tos': 1, 'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}",NULL,NULL,NULL,NULL,"2019-11-19 09:51:27","2019-12-18 15:00:08","3"
"356427125175764","1","SHUEISHA Inc._DD","449750032146539","145.087","None","1704543","[{'event_type': 'CLICK_THROUGH', 'window_days': 28}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]","791987","{'id': '449750032146539', 'name': '株式会社電通デジタル20180523'}",,"JP",,NULL,,,NULL,"1",NULL,"2019-01-22 13:04:59","JPY","0","449750032146539","0","0","0","0","0","0","101.00",NULL,"1","0","0",NULL,"77","Asia/Tokyo","9","498940650138739","1","10000","株式会社電通デジタル20180523",NULL,NULL,NULL,"1",NULL,NULL,NULL,"{'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}","None",NULL,"{'web_custom_audience_tos': 1, 'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}",NULL,NULL,NULL,NULL,"2019-11-19 09:48:49","2019-12-18 15:00:08","3"
"362460917632325","1","airweave inc._DD","550011445100868","363.354","None","3899999","[{'event_type': 'CLICK_THROUGH', 'window_days': 28}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]","0","{'id': '550011445100868', 'name': 'サイバー・コミュニケーションズ'}",,"JP",,NULL,,,NULL,"1",NULL,"2018-11-14 11:03:26","JPY","0","550011445100868","0","0","0","0","0","0","101.00",NULL,"1","0","0",NULL,"77","Asia/Tokyo","9","498940650138739","1","10000","サイバー・コミュニケーションズ",NULL,NULL,NULL,"1",NULL,NULL,NULL,"{'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}","None",NULL,"{'web_custom_audience_tos': 1, 'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}",NULL,NULL,NULL,NULL,"2019-11-19 09:51:48","2019-12-18 15:00:08","3"
"363238677646158",NULL,"Hilton Nagoya_ADK Marketing Solutions Inc. Kyushu",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"364713540861440",NULL,"※クーポン※USJ LLC._DENTSU INC. Kansai",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"367590750626969",NULL,"Ateam Inc._CyberZ, Inc.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"370853986788056",NULL,"GOLDWIN INC._amana inc.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"378835812715892",NULL,"Osaka Prefectual Police_MEDIA MG CO., LTD. Osaka",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"379122459531219","1","UNIQLO CO., LTD_DD","449750032146539","116.012","None","33808585","[{'event_type': 'CLICK_THROUGH', 'window_days': 28}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]","23325689","{'id': '449750032146539', 'name': '株式会社電通デジタル20180523'}",,"JP",,NULL,,,NULL,"1",NULL,"2019-01-22 17:48:40","JPY","0","449750032146539","0","0","0","0","0","0","101.00",NULL,"1","0","0",NULL,"77","Asia/Tokyo","9","498940650138739","1","10000","株式会社電通デジタル20180523",NULL,NULL,NULL,"1",NULL,NULL,NULL,"{'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}","None",NULL,"{'web_custom_audience_tos': 1, 'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}",NULL,NULL,NULL,NULL,"2019-11-19 09:50:37","2019-12-18 15:00:08","3"
"381832005912842","1","J.LEAGUE Media Promotion,Inc._DD","449750032146539","120.203","None","3900000","[{'event_type': 'CLICK_THROUGH', 'window_days': 28}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]","1362029","{'id': '449750032146539', 'name': '株式会社電通デジタル20180523'}",,"JP",,NULL,,,NULL,"1",NULL,"2019-01-21 11:49:21","JPY","0","449750032146539","0","0","0","0","0","0","101.00",NULL,"1","0","0",NULL,"77","Asia/Tokyo","9","498940650138739","1","10000","株式会社電通デジタル20180523",NULL,NULL,NULL,"1",NULL,NULL,NULL,"{'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}","None",NULL,"{'web_custom_audience_tos': 1, 'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}",NULL,NULL,NULL,NULL,"2019-11-19 09:50:41","2019-12-18 15:00:08","3"
"382824915958734",NULL,"Nagase Brothers Inc._DA search＆link INC.(Dentsu)",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"383866475507135","1","SHUEISHA Inc.(MORE)_DD","550011445100868","267.002","None","4030000","[{'event_type': 'CLICK_THROUGH', 'window_days': 28}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]","0","{'id': '550011445100868', 'name': 'サイバー・コミュニケーションズ'}",,"JP",,NULL,,,NULL,"1",NULL,"2019-02-19 15:26:06","JPY","0","550011445100868","0","0","0","0","0","0","101.00",NULL,"1","0","0",NULL,"77","Asia/Tokyo","9","498940650138739","1","10000","サイバー・コミュニケーションズ",NULL,NULL,NULL,"1",NULL,NULL,NULL,"{'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}","None",NULL,"{'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}",NULL,NULL,NULL,NULL,"2019-11-19 09:51:31","2019-12-18 15:00:08","3"
"384321609043420","1","ZESPRI International(Japan)K.K._DD","449750032146539","175.978","None","9098177","[{'event_type': 'CLICK_THROUGH', 'window_days': 28}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]","0","{'id': '449750032146539', 'name': '株式会社電通デジタル20180523'}",,"JP",,NULL,,,NULL,"1",NULL,"2019-01-15 11:49:55","JPY","0","449750032146539","0","0","0","0","0","0","101.00",NULL,"1","0","0",NULL,"77","Asia/Tokyo","9","498940650138739","1","10000","株式会社電通デジタル20180523",NULL,NULL,NULL,"1",NULL,NULL,NULL,"{'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}","None",NULL,"{'web_custom_audience_tos': 1, 'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}",NULL,NULL,NULL,NULL,"2019-11-19 09:47:43","2019-12-18 15:00:08","3"
"385359201961548","1","Nestle Japan Ltd.(PRE)_DENTSU DIGITAL Inc.","449750032146539","509.016","None","8115628","[{'event_type': 'CLICK_THROUGH', 'window_days': 28}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]","0","{'id': '449750032146539', 'name': '株式会社電通デジタル20180523'}",,"JP",,NULL,,,NULL,"0",NULL,"2018-06-01 18:22:59","JPY","0","449750032146539","0","0","0","0","0","0","101.00",NULL,"1","0","0",NULL,"77","Asia/Tokyo","9","498940650138739","1","10000","株式会社電通デジタル20180523",NULL,NULL,NULL,"1",NULL,NULL,NULL,"{'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}","None",NULL,"{'web_custom_audience_tos': 1, 'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}",NULL,NULL,NULL,NULL,"2019-11-19 09:59:31","2019-12-18 15:00:08","3"
"393005844777023","1","Suntory Holdings Limited(R&F)_DD","449750032146539","161.396","None","5069898","[{'event_type': 'CLICK_THROUGH', 'window_days': 28}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]","4256147","{'id': '449750032146539', 'name': '株式会社電通デジタル20180523'}",,"JP",,NULL,,,NULL,"1",NULL,"2019-01-11 17:06:54","JPY","0","449750032146539","0","0","0","0","0","0","101.00",NULL,"1","0","0",NULL,"77","Asia/Tokyo","9","498940650138739","1","10000","株式会社電通デジタル20180523",NULL,NULL,NULL,"1",NULL,NULL,NULL,"{'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}","None",NULL,"{'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}",NULL,NULL,NULL,NULL,"2019-11-19 09:49:51","2019-12-18 15:00:08","3"
"393239724853296","1","E.design Insurance Co.,Ltd._DD","449750032146539","144.312","None","4783156","[{'event_type': 'CLICK_THROUGH', 'window_days': 28}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]","1387999","{'id': '449750032146539', 'name': '株式会社電通デジタル20180523'}",,"JP",,NULL,,,NULL,"1",NULL,"2019-05-15 16:48:27","JPY","0","449750032146539","0","0","0","0","0","0","101.00",NULL,"1","0","0",NULL,"77","Asia/Tokyo","9","498940650138739","1","10000","株式会社電通デジタル20180523",NULL,NULL,NULL,"1",NULL,NULL,NULL,"{'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}","None",NULL,"{'web_custom_audience_tos': 1, 'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}",NULL,NULL,NULL,NULL,"2019-11-19 09:46:18","2019-12-18 15:00:08","3"
"395111078102976",NULL,"Daimaru Matsuzakaya Department Stores Co.Ltd._DENTSU DIRECT MARKETING INC.(Dentsu)",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"395563637895961","1","Adobe Systems(CC)_DD","449750032146539","230.107","None","20787080","[{'event_type': 'CLICK_THROUGH', 'window_days': 28}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]","8487847","{'id': '449750032146539', 'name': '株式会社電通デジタル20180523'}",,"JP",,NULL,,,NULL,"1",NULL,"2019-03-18 10:29:52","JPY","0","449750032146539","0","0","0","0","0","0","101.00",NULL,"1","0","0",NULL,"77","Asia/Tokyo","9","498940650138739","1","10000","株式会社電通デジタル20180523",NULL,NULL,NULL,"1",NULL,NULL,NULL,"{'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}","None",NULL,"{'web_custom_audience_tos': 1, 'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}",NULL,NULL,NULL,NULL,"2019-11-19 09:47:05","2019-12-18 15:00:08","3"
"397020151057511","1","Mitsui Direct General Insurance Company, Limited_DD","550011445100868","278.291","None","2579244","[{'event_type': 'CLICK_THROUGH', 'window_days': 28}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]","0","{'id': '550011445100868', 'name': 'サイバー・コミュニケーションズ'}",,"JP",,NULL,,,NULL,"1",NULL,"2019-01-22 11:31:17","JPY","0","550011445100868","0","0","0","0","0","0","101.00",NULL,"1","0","0",NULL,"77","Asia/Tokyo","9","498940650138739","1","10000","サイバー・コミュニケーションズ",NULL,NULL,NULL,"1",NULL,NULL,NULL,"{'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}","None",NULL,"{'web_custom_audience_tos': 1, 'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}",NULL,NULL,NULL,NULL,"2019-11-19 09:51:38","2019-12-18 15:00:08","3"
"399831340560924","1","P&G_Ebusiness_DD","449750032146539","144.341","None","1609943","[{'event_type': 'CLICK_THROUGH', 'window_days': 28}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]","0","{'id': '449750032146539', 'name': '株式会社電通デジタル20180523'}",,"JP",,NULL,,,NULL,"0",NULL,"2019-01-17 17:29:58","JPY","0","449750032146539","0","0","0","0","0","0","101.00",NULL,"1","0","0",NULL,"77","Asia/Tokyo","9","498940650138739","1","10000","株式会社電通デジタル20180523",NULL,NULL,NULL,"1",NULL,NULL,NULL,"{'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}","None",NULL,"{'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}",NULL,NULL,NULL,NULL,"2019-11-19 09:48:24","2019-12-18 15:00:08","3"
"404321033704192","1","YARUKI Switch Group_DD","550011445100868","288.128","None","10561617","[{'event_type': 'CLICK_THROUGH', 'window_days': 28}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]","0","{'id': '550011445100868', 'name': 'サイバー・コミュニケーションズ'}",,"JP",,NULL,,,NULL,"1",NULL,"2019-01-28 15:43:32","JPY","0","550011445100868","0","0","0","0","0","0","101.00",NULL,"1","0","0",NULL,"77","Asia/Tokyo","9","498940650138739","1","10000","サイバー・コミュニケーションズ",NULL,NULL,NULL,"1",NULL,NULL,NULL,"{'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}","None",NULL,"{'web_custom_audience_tos': 1, 'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}",NULL,NULL,NULL,NULL,"2019-11-19 09:51:37","2019-12-18 15:00:08","3"
"407176999872675",NULL,"Marriott International_beacon communications kk",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"410586773003659",NULL,"Tamanoi Vinegar co.,Ltd._ADK Marketing Solutions Inc. Kansai",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"411742616229281",NULL,"Sunstar Inc._DENTSU INC. Kansai",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"416890772504224",NULL,"NTT DOCOMO, INC._DENTSU AD-GEAR INC.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"417260865527064",NULL,"YOSHIMOTO KOGYO CO.,LTD._DENTSU INC. Kansai",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"419195288816902","1","Mizkan Holdings Co., Ltd._DD","550011445100868","245.389","None","3899999","[{'event_type': 'CLICK_THROUGH', 'window_days': 28}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]","0","{'id': '550011445100868', 'name': 'サイバー・コミュニケーションズ'}",,"JP",,NULL,,,NULL,"1",NULL,"2019-03-05 16:25:03","JPY","0","550011445100868","0","0","0","0","0","0","101.00",NULL,"1","0","0",NULL,"77","Asia/Tokyo","9","498940650138739","1","10000","サイバー・コミュニケーションズ",NULL,NULL,NULL,"1",NULL,NULL,NULL,"{'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}","None",NULL,"{'web_custom_audience_tos': 1, 'custom_audience_tos': 1, 'value_based_custom_audience_tos': 1}",NULL,NULL,NULL,NULL,"2019-11-19 09:47:08","2019-12-18 15:00:08","3"
"429616574108913",NULL,"radiko Co.,Ltd_D2C R Inc.（dentsu_DD）",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
